subscriber_id,cohort_month,city,channel,category,plan_tenure_months,monthly_rental_inr,first_delivery_delay_days,nps_score,payment_failures_90d,swap_requests_60d,support_tickets_60d,subscriber_age,churn_month,is_churned,months_observable,months_active,revenue_inr
5827,2024-02-01,Mumbai,Organic,Full_Home,6,3509,0,8,0,0,1,36,17.0,1,27,17,59653
5828,2024-09-01,Bengaluru,Meta_Ads,Study,6,799,0,1,0,1,1,31,1.0,1,20,1,799
5829,2024-02-01,Bengaluru,Meta_Ads,Bed,12,1399,0,1,0,0,2,26,12.0,1,27,12,16788
5830,2024-06-01,Bengaluru,Google_Ads,Bed,6,1524,0,7,1,0,0,28,23.0,1,23,23,35052
5831,2024-04-01,Bengaluru,Google_Ads,Full_Home,12,3887,0,7,0,1,1,24,13.0,1,25,13,50531
5832,2024-02-01,Bengaluru,Meta_Ads,Bed,3,1443,3,7,0,1,1,27,6.0,1,27,6,8658
5833,2024-10-01,Delhi,Google_Ads,Full_Home,6,4492,2,1,0,0,2,21,1.0,1,19,1,4492
5834,2024-03-01,Mumbai,Google_Ads,Full_Home,12,4295,0,5,0,0,1,26,,0,26,26,111670
5835,2024-04-01,Bengaluru,Meta_Ads,Full_Home,6,4615,0,7,0,0,1,33,,0,25,25,115375
5836,2024-11-01,Pune,Meta_Ads,Bed,3,1189,2,4,1,0,1,29,12.0,1,18,12,14268
5837,2024-11-01,Delhi,Meta_Ads,Full_Home,3,3504,5,6,0,1,2,28,16.0,1,18,16,56064
5838,2024-01-01,Chennai,Referral,Bed,12,1311,3,5,1,0,4,24,9.0,1,28,9,11799
5839,2024-04-01,Delhi,Meta_Ads,Full_Home,3,4147,3,7,1,0,1,30,5.0,1,25,5,20735
5840,2024-09-01,Bengaluru,Google_Ads,Sofa,6,1469,0,6,0,0,2,31,15.0,1,20,15,22035
5841,2024-10-01,Chennai,Organic,Dining,3,1875,2,9,0,0,0,25,3.0,1,19,3,5625
5842,2024-12-01,Pune,Meta_Ads,Wardrobe,3,892,2,10,0,0,2,26,1.0,1,17,1,892
5843,2024-07-01,Delhi,Meta_Ads,Full_Home,6,4705,5,1,0,0,1,21,1.0,1,22,1,4705
5844,2024-01-01,Delhi,Referral,Sofa,3,1496,4,7,0,0,1,33,,0,28,28,41888
5845,2024-11-01,Mumbai,Google_Ads,Sofa,6,1711,5,7,1,0,2,38,,0,18,18,30798
5846,2024-02-01,Mumbai,Meta_Ads,Full_Home,3,3928,0,6,1,0,1,26,9.0,1,27,9,35352
5847,2024-02-01,Hyderabad,Google_Ads,Bed,12,1335,1,6,0,0,3,32,,0,27,27,36045
5848,2024-09-01,Delhi,Google_Ads,Bed,6,1417,3,4,1,0,1,35,3.0,1,20,3,4251
5849,2024-08-01,Bengaluru,Meta_Ads,Sofa,6,1523,3,1,0,0,1,28,1.0,1,21,1,1523
5850,2024-01-01,Bengaluru,Google_Ads,Full_Home,6,4623,3,10,0,0,2,32,,0,28,28,129444
5851,2024-03-01,Bengaluru,Google_Ads,Dining,6,1660,0,7,1,0,2,24,6.0,1,26,6,9960
5852,2024-08-01,Bengaluru,Meta_Ads,Study,3,770,1,5,1,0,0,33,9.0,1,21,9,6930
5853,2024-04-01,Mumbai,Google_Ads,Full_Home,6,4517,3,1,1,0,2,26,1.0,1,25,1,4517
5854,2024-09-01,Pune,Meta_Ads,Full_Home,6,4091,3,8,0,0,1,31,18.0,1,20,18,73638
5855,2024-05-01,Bengaluru,Google_Ads,Wardrobe,3,1085,2,6,2,0,0,32,18.0,1,24,18,19530
5856,2024-08-01,Mumbai,Meta_Ads,Sofa,12,1444,1,7,0,2,0,30,18.0,1,21,18,25992
5857,2024-06-01,Bengaluru,Meta_Ads,Study,6,984,0,7,0,0,1,34,2.0,1,23,2,1968
5858,2024-05-01,Delhi,Meta_Ads,Study,3,991,6,2,3,0,1,22,1.0,1,24,1,991
5859,2024-05-01,Delhi,Organic,Sofa,3,1798,4,1,0,0,1,32,1.0,1,24,1,1798
5860,2024-09-01,Delhi,Direct,Full_Home,3,3910,1,9,0,0,1,28,16.0,1,20,16,62560
5861,2024-07-01,Chennai,Google_Ads,Bed,3,1204,1,7,1,0,1,29,13.0,1,22,13,15652
5862,2024-08-01,Chennai,Meta_Ads,Wardrobe,6,1018,2,7,1,1,0,29,18.0,1,21,18,18324
5863,2024-07-01,Pune,Referral,Wardrobe,3,1091,2,7,0,0,1,28,,0,22,22,24002
5864,2024-03-01,Pune,Organic,Full_Home,6,4073,0,8,0,0,0,37,,0,26,26,105898
5865,2024-11-01,Mumbai,Direct,Sofa,3,1726,0,1,0,0,0,32,1.0,1,18,1,1726
5866,2024-07-01,Delhi,Organic,Bed,12,1542,4,1,0,0,3,21,1.0,1,22,1,1542
5867,2024-09-01,Mumbai,Organic,Wardrobe,6,1192,0,6,1,0,0,33,11.0,1,20,11,13112
5868,2024-11-01,Hyderabad,Google_Ads,Full_Home,12,3575,0,8,0,0,1,32,,0,18,18,64350
5869,2024-12-01,Bengaluru,Google_Ads,Wardrobe,6,934,0,5,0,0,1,25,,0,17,17,15878
5870,2024-09-01,Bengaluru,Meta_Ads,Bed,3,1238,1,1,0,1,2,31,2.0,1,20,2,2476
5871,2024-10-01,Bengaluru,Meta_Ads,Full_Home,6,4699,0,8,0,0,1,29,,0,19,19,89281
5872,2024-06-01,Delhi,Organic,Study,6,1010,6,4,0,1,4,30,,0,23,23,23230
5873,2024-09-01,Hyderabad,Direct,Sofa,6,1338,4,7,0,0,1,25,4.0,1,20,4,5352
5874,2024-04-01,Bengaluru,Google_Ads,Sofa,12,1504,2,8,0,0,0,21,,0,25,25,37600
5875,2024-09-01,Delhi,Meta_Ads,Study,3,1057,3,7,0,0,3,36,7.0,1,20,7,7399
5876,2024-02-01,Mumbai,Referral,Wardrobe,3,921,0,7,1,0,0,26,2.0,1,27,2,1842
5877,2024-11-01,Hyderabad,Referral,Sofa,12,1565,1,1,1,0,1,25,1.0,1,18,1,1565
5878,2024-03-01,Bengaluru,Referral,Wardrobe,3,1090,3,5,1,0,2,32,17.0,1,26,17,18530
5879,2024-08-01,Bengaluru,Organic,Full_Home,12,3490,0,7,0,1,0,27,,0,21,21,73290
5880,2024-01-01,Delhi,Direct,Full_Home,12,4004,3,1,0,0,2,30,1.0,1,28,1,4004
5881,2024-02-01,Delhi,Meta_Ads,Dining,12,1873,2,5,0,0,2,25,,0,27,27,50571
5882,2024-12-01,Pune,Google_Ads,Sofa,3,1280,1,1,0,0,0,32,1.0,1,17,1,1280
5883,2024-11-01,Delhi,Google_Ads,Bed,3,1392,2,6,1,0,0,34,,0,18,18,25056
5884,2024-03-01,Chennai,Meta_Ads,Full_Home,6,4623,2,9,0,0,2,30,,0,26,26,120198
5885,2024-02-01,Mumbai,Referral,Study,6,899,0,1,0,0,2,23,1.0,1,27,1,899
5886,2024-10-01,Mumbai,Meta_Ads,Bed,12,1222,0,8,0,0,1,31,2.0,1,19,2,2444
5887,2024-12-01,Chennai,Organic,Study,6,993,2,6,1,0,0,25,,0,17,17,16881
5888,2024-03-01,Bengaluru,Meta_Ads,Sofa,6,1467,0,1,0,0,0,30,1.0,1,26,1,1467
5889,2024-08-01,Hyderabad,Organic,Bed,3,1256,0,9,0,0,0,21,,0,21,21,26376
5890,2024-04-01,Bengaluru,Google_Ads,Bed,6,1223,0,1,0,1,1,34,1.0,1,25,1,1223
5891,2024-09-01,Mumbai,Meta_Ads,Full_Home,6,4744,0,7,0,0,0,31,13.0,1,20,13,61672
5892,2024-06-01,Bengaluru,Google_Ads,Study,6,999,1,1,1,0,0,30,1.0,1,23,1,999
5893,2024-02-01,Delhi,Meta_Ads,Wardrobe,3,898,1,6,1,0,0,35,4.0,1,27,4,3592
5894,2024-04-01,Hyderabad,Meta_Ads,Bed,6,1239,0,1,0,0,0,21,1.0,1,25,1,1239
5895,2024-07-01,Bengaluru,Organic,Full_Home,12,4654,3,1,0,0,2,25,1.0,1,22,1,4654
5896,2024-10-01,Bengaluru,Meta_Ads,Sofa,3,1709,0,8,0,0,1,27,6.0,1,19,6,10254
5897,2024-01-01,Mumbai,Direct,Sofa,3,1459,0,9,0,0,2,21,9.0,1,28,9,13131
5898,2024-12-01,Bengaluru,Direct,Full_Home,6,4392,2,9,0,0,0,30,5.0,1,17,5,21960
5899,2024-08-01,Mumbai,Google_Ads,Full_Home,12,3540,0,8,0,0,0,23,17.0,1,21,17,60180
5900,2024-11-01,Chennai,Google_Ads,Bed,6,1172,2,6,1,1,1,36,11.0,1,18,11,12892
5901,2024-12-01,Bengaluru,Google_Ads,Sofa,6,1747,1,1,0,0,0,24,1.0,1,17,1,1747
5902,2024-02-01,Mumbai,Google_Ads,Study,12,935,3,8,0,0,2,35,9.0,1,27,9,8415
5903,2024-02-01,Mumbai,Google_Ads,Sofa,6,1346,1,8,0,0,0,24,,0,27,27,36342
5904,2024-10-01,Mumbai,Referral,Dining,6,1634,0,9,0,0,0,35,,0,19,19,31046
5905,2024-03-01,Bengaluru,Direct,Study,3,910,0,1,2,0,1,28,1.0,1,26,1,910
5906,2024-02-01,Hyderabad,Google_Ads,Dining,6,1917,0,7,1,0,1,25,8.0,1,27,8,15336
5907,2024-06-01,Delhi,Organic,Wardrobe,6,854,2,7,0,0,1,39,3.0,1,23,3,2562
5908,2024-11-01,Pune,Referral,Full_Home,6,4434,2,9,0,0,0,34,,0,18,18,79812
5909,2024-10-01,Mumbai,Meta_Ads,Full_Home,12,4458,0,9,0,0,0,28,,0,19,19,84702
5910,2024-07-01,Delhi,Referral,Study,6,1008,1,1,0,0,1,21,1.0,1,22,1,1008
5911,2024-03-01,Pune,Direct,Bed,3,1458,0,6,1,0,0,24,8.0,1,26,8,11664
5912,2024-05-01,Pune,Direct,Full_Home,3,4392,0,1,0,0,0,30,1.0,1,24,1,4392
5913,2024-09-01,Chennai,Organic,Wardrobe,12,997,3,4,0,1,2,26,12.0,1,20,12,11964
5914,2024-02-01,Bengaluru,Meta_Ads,Sofa,12,1300,0,6,1,0,0,24,8.0,1,27,8,10400
5915,2024-07-01,Chennai,Google_Ads,Sofa,12,1782,4,2,1,2,1,28,1.0,1,22,1,1782
5916,2024-01-01,Pune,Direct,Bed,12,1214,0,1,0,0,1,34,1.0,1,28,1,1214
5917,2024-04-01,Hyderabad,Google_Ads,Sofa,6,1434,2,7,0,0,1,39,,0,25,25,35850
5918,2024-03-01,Delhi,Meta_Ads,Full_Home,12,3613,2,6,1,0,0,24,10.0,1,26,10,36130
5919,2024-09-01,Chennai,Google_Ads,Sofa,6,1448,2,7,0,0,1,25,1.0,1,20,1,1448
5920,2024-11-01,Mumbai,Meta_Ads,Bed,12,1253,2,1,1,0,2,35,1.0,1,18,1,1253
5921,2024-02-01,Hyderabad,Google_Ads,Full_Home,6,3903,2,7,0,0,0,23,,0,27,27,105381
5922,2024-10-01,Hyderabad,Referral,Sofa,6,1486,7,4,2,0,2,26,1.0,1,19,1,1486
5923,2024-08-01,Hyderabad,Meta_Ads,Dining,3,1733,5,7,0,0,2,30,8.0,1,21,8,13864
5924,2024-12-01,Hyderabad,Meta_Ads,Full_Home,6,4758,1,7,0,0,1,35,,0,17,17,80886
5925,2024-11-01,Bengaluru,Meta_Ads,Sofa,6,1548,3,6,1,0,1,21,,0,18,18,27864
5926,2024-02-01,Mumbai,Meta_Ads,Bed,6,1556,3,1,0,0,1,28,1.0,1,27,1,1556
5927,2024-09-01,Mumbai,Organic,Sofa,6,1303,0,5,1,0,1,23,3.0,1,20,3,3909
5928,2024-08-01,Hyderabad,Direct,Study,12,882,0,7,0,1,1,35,15.0,1,21,15,13230
5929,2024-02-01,Hyderabad,Referral,Bed,12,1118,3,7,0,0,2,31,27.0,1,27,27,30186
5930,2024-04-01,Pune,Meta_Ads,Full_Home,6,4235,1,8,0,0,0,28,12.0,1,25,12,50820
5931,2024-12-01,Hyderabad,Referral,Study,12,1072,0,9,0,0,0,28,,0,17,17,18224
5932,2024-07-01,Delhi,Meta_Ads,Dining,6,1478,3,7,0,0,1,32,,0,22,22,32516
5933,2024-05-01,Bengaluru,Organic,Full_Home,6,4404,1,6,1,0,3,25,9.0,1,24,9,39636
5934,2024-04-01,Delhi,Organic,Sofa,12,1675,1,6,0,0,2,27,12.0,1,25,12,20100
5935,2024-11-01,Pune,Meta_Ads,Full_Home,3,3544,4,7,1,1,2,27,3.0,1,18,3,10632
5936,2024-04-01,Delhi,Meta_Ads,Study,12,900,2,6,1,0,1,29,,0,25,25,22500
5937,2024-02-01,Pune,Organic,Study,3,808,1,9,0,0,0,35,16.0,1,27,16,12928
5938,2024-07-01,Chennai,Google_Ads,Dining,12,1556,2,9,0,0,1,25,16.0,1,22,16,24896
5939,2024-12-01,Mumbai,Organic,Sofa,12,1697,0,1,0,1,0,33,1.0,1,17,1,1697
5940,2024-03-01,Hyderabad,Meta_Ads,Full_Home,6,3806,1,6,0,0,0,30,,0,26,26,98956
5941,2024-04-01,Delhi,Meta_Ads,Dining,3,1881,0,1,1,0,0,28,1.0,1,25,1,1881
5942,2024-06-01,Mumbai,Referral,Full_Home,3,4486,2,6,1,0,1,33,16.0,1,23,16,71776
5943,2024-03-01,Bengaluru,Google_Ads,Full_Home,3,3768,2,9,0,0,0,29,11.0,1,26,11,41448
5944,2024-08-01,Bengaluru,Google_Ads,Dining,12,1598,1,6,1,0,0,31,,0,21,21,33558
5945,2024-04-01,Bengaluru,Meta_Ads,Full_Home,6,4264,1,1,0,2,0,35,1.0,1,25,1,4264
5946,2024-02-01,Delhi,Google_Ads,Sofa,3,1592,2,1,0,0,0,27,1.0,1,27,1,1592
5947,2024-04-01,Bengaluru,Google_Ads,Sofa,6,1570,3,5,1,0,1,26,1.0,1,25,1,1570
5948,2024-12-01,Mumbai,Organic,Bed,6,1275,1,9,0,0,0,32,8.0,1,17,8,10200
5949,2024-12-01,Delhi,Google_Ads,Sofa,6,1769,4,7,1,0,1,29,2.0,1,17,2,3538
5950,2024-07-01,Mumbai,Organic,Dining,6,1408,2,7,1,0,1,34,20.0,1,22,20,28160
5951,2024-05-01,Pune,Google_Ads,Bed,12,1392,0,1,0,0,0,40,3.0,1,24,3,4176
5952,2024-10-01,Mumbai,Google_Ads,Study,6,775,2,1,0,1,0,37,1.0,1,19,1,775
5953,2024-03-01,Bengaluru,Meta_Ads,Full_Home,3,4177,0,8,0,0,0,24,11.0,1,26,11,45947
5954,2024-08-01,Chennai,Direct,Full_Home,6,3657,1,7,1,0,0,33,14.0,1,21,14,51198
5955,2024-09-01,Pune,Meta_Ads,Wardrobe,6,879,1,1,0,0,0,21,1.0,1,20,1,879
5956,2024-09-01,Delhi,Google_Ads,Full_Home,12,3473,5,5,0,1,1,31,,0,20,20,69460
5957,2024-03-01,Hyderabad,Meta_Ads,Full_Home,3,4737,1,8,0,0,0,28,25.0,1,26,25,118425
5958,2024-09-01,Bengaluru,Meta_Ads,Full_Home,6,3579,1,9,0,0,0,31,3.0,1,20,3,10737
5959,2024-08-01,Hyderabad,Organic,Sofa,6,1463,0,9,0,0,1,29,17.0,1,21,17,24871
5960,2024-11-01,Bengaluru,Google_Ads,Study,6,912,0,7,2,0,0,26,3.0,1,18,3,2736
5961,2024-03-01,Mumbai,Google_Ads,Sofa,6,1287,0,6,2,0,0,30,8.0,1,26,8,10296
5962,2024-08-01,Bengaluru,Meta_Ads,Bed,6,1525,3,7,0,0,2,35,17.0,1,21,17,25925
5963,2024-10-01,Hyderabad,Organic,Sofa,3,1282,1,7,0,0,1,41,,0,19,19,24358
5964,2024-04-01,Bengaluru,Referral,Study,6,1051,0,6,0,0,1,36,,0,25,25,26275
5965,2024-09-01,Bengaluru,Meta_Ads,Sofa,12,1291,0,7,0,0,0,33,,0,20,20,25820
5966,2024-02-01,Bengaluru,Organic,Wardrobe,12,993,0,7,0,0,2,34,,0,27,27,26811
5967,2024-09-01,Hyderabad,Meta_Ads,Study,6,1011,3,6,0,0,1,28,4.0,1,20,4,4044
5968,2024-08-01,Mumbai,Meta_Ads,Bed,6,1115,3,1,1,0,1,29,2.0,1,21,2,2230
5969,2024-03-01,Delhi,Organic,Bed,6,1472,2,1,0,1,1,33,2.0,1,26,2,2944
5970,2024-01-01,Mumbai,Google_Ads,Full_Home,3,4058,2,7,0,2,0,21,6.0,1,28,6,24348
5971,2024-09-01,Hyderabad,Direct,Full_Home,6,4059,2,7,0,1,2,31,,0,20,20,81180
5972,2024-03-01,Bengaluru,Meta_Ads,Full_Home,3,3660,2,3,1,0,1,28,2.0,1,26,2,7320
5973,2024-06-01,Chennai,Organic,Full_Home,6,3726,0,10,0,0,0,28,,0,23,23,85698
5974,2024-01-01,Mumbai,Meta_Ads,Bed,3,1467,1,5,1,0,0,23,4.0,1,28,4,5868
5975,2024-12-01,Bengaluru,Referral,Sofa,3,1280,2,8,1,0,0,30,12.0,1,17,12,15360
5976,2024-07-01,Bengaluru,Google_Ads,Wardrobe,6,961,0,1,0,0,0,25,1.0,1,22,1,961
5977,2024-12-01,Bengaluru,Referral,Full_Home,12,3848,0,7,0,0,1,30,,0,17,17,65416
5978,2024-02-01,Mumbai,Google_Ads,Bed,6,1227,1,9,0,0,0,29,3.0,1,27,3,3681
5979,2024-03-01,Bengaluru,Google_Ads,Sofa,3,1437,0,6,0,0,2,25,3.0,1,26,3,4311
5980,2024-08-01,Pune,Referral,Full_Home,6,3571,3,6,0,0,1,35,14.0,1,21,14,49994
5981,2024-08-01,Delhi,Google_Ads,Dining,6,1452,2,4,1,0,1,28,16.0,1,21,16,23232
5982,2024-10-01,Bengaluru,Organic,Bed,12,1357,1,10,1,0,0,32,19.0,1,19,19,25783
5983,2024-12-01,Mumbai,Meta_Ads,Full_Home,12,4185,2,6,0,0,1,23,11.0,1,17,11,46035
5984,2024-10-01,Bengaluru,Direct,Dining,3,1879,2,8,0,0,0,28,1.0,1,19,1,1879
5985,2024-02-01,Bengaluru,Referral,Full_Home,6,4144,0,1,0,0,0,24,1.0,1,27,1,4144
5986,2024-04-01,Mumbai,Meta_Ads,Bed,3,1303,2,9,0,0,1,29,6.0,1,25,6,7818
5987,2024-11-01,Bengaluru,Referral,Wardrobe,6,882,2,7,0,0,0,31,,0,18,18,15876
5988,2024-07-01,Bengaluru,Google_Ads,Sofa,12,1660,0,7,1,0,2,31,13.0,1,22,13,21580
5989,2024-11-01,Chennai,Organic,Bed,12,1307,3,1,0,0,1,38,1.0,1,18,1,1307
5990,2024-07-01,Delhi,Organic,Sofa,3,1672,3,5,1,2,2,34,11.0,1,22,11,18392
5991,2024-01-01,Chennai,Organic,Sofa,12,1376,3,7,0,0,1,21,,0,28,28,38528
5992,2024-06-01,Bengaluru,Organic,Bed,6,1384,2,5,1,0,1,33,1.0,1,23,1,1384
5993,2024-10-01,Pune,Referral,Wardrobe,3,1102,0,1,0,0,3,25,2.0,1,19,2,2204
5994,2024-08-01,Mumbai,Meta_Ads,Bed,12,1269,0,7,0,0,2,33,14.0,1,21,14,17766
5995,2024-02-01,Bengaluru,Direct,Sofa,12,1526,3,6,0,0,1,21,19.0,1,27,19,28994
5996,2024-03-01,Pune,Google_Ads,Wardrobe,6,872,1,7,0,1,1,28,6.0,1,26,6,5232
5997,2024-11-01,Bengaluru,Meta_Ads,Sofa,12,1416,0,7,0,0,2,31,10.0,1,18,10,14160
5998,2024-12-01,Mumbai,Referral,Sofa,3,1360,1,7,0,1,1,24,12.0,1,17,12,16320
5999,2024-10-01,Pune,Google_Ads,Full_Home,6,3924,1,6,0,1,1,36,6.0,1,19,6,23544
6000,2024-02-01,Delhi,Meta_Ads,Wardrobe,12,880,3,8,0,0,2,40,,0,27,27,23760
6001,2024-08-01,Delhi,Organic,Full_Home,12,4559,2,6,0,0,0,29,3.0,1,21,3,13677
6002,2024-10-01,Mumbai,Meta_Ads,Sofa,6,1659,4,6,0,1,1,33,4.0,1,19,4,6636
6003,2024-08-01,Bengaluru,Google_Ads,Wardrobe,6,1152,0,1,0,0,2,34,1.0,1,21,1,1152
6004,2024-08-01,Chennai,Google_Ads,Sofa,12,1771,0,5,1,0,1,26,18.0,1,21,18,31878
6005,2024-06-01,Bengaluru,Google_Ads,Bed,12,1361,0,7,0,1,1,25,12.0,1,23,12,16332
6006,2024-03-01,Bengaluru,Google_Ads,Full_Home,3,4442,0,1,0,1,2,31,1.0,1,26,1,4442
6007,2024-04-01,Bengaluru,Google_Ads,Full_Home,3,4085,2,1,1,0,0,37,1.0,1,25,1,4085
6008,2024-09-01,Chennai,Referral,Wardrobe,6,1124,2,1,1,0,1,35,1.0,1,20,1,1124
6009,2024-01-01,Hyderabad,Google_Ads,Bed,6,1348,3,7,0,0,3,21,8.0,1,28,8,10784
6010,2024-02-01,Mumbai,Referral,Study,3,996,0,6,0,0,0,36,27.0,1,27,27,26892
6011,2024-05-01,Chennai,Direct,Dining,6,1513,3,9,0,0,1,35,,0,24,24,36312
6012,2024-10-01,Bengaluru,Meta_Ads,Wardrobe,6,1089,0,6,2,0,0,21,6.0,1,19,6,6534
6013,2024-08-01,Pune,Direct,Wardrobe,12,1051,2,4,0,0,1,33,1.0,1,21,1,1051
6014,2024-08-01,Bengaluru,Google_Ads,Wardrobe,3,937,2,9,0,0,0,29,,0,21,21,19677
6015,2024-07-01,Mumbai,Organic,Bed,12,1416,0,7,1,0,1,36,20.0,1,22,20,28320
6016,2024-02-01,Bengaluru,Direct,Wardrobe,12,979,4,4,1,1,2,35,3.0,1,27,3,2937
6017,2024-04-01,Chennai,Referral,Sofa,6,1604,0,7,0,0,1,32,9.0,1,25,9,14436
6018,2024-01-01,Chennai,Google_Ads,Dining,3,1728,3,4,1,0,3,30,1.0,1,28,1,1728
6019,2024-10-01,Delhi,Google_Ads,Wardrobe,12,1084,4,1,0,1,1,31,1.0,1,19,1,1084
6020,2024-10-01,Bengaluru,Google_Ads,Wardrobe,6,1088,0,8,0,0,1,21,,0,19,19,20672
6021,2024-04-01,Bengaluru,Direct,Bed,6,1294,1,1,1,0,0,21,3.0,1,25,3,3882
6022,2024-04-01,Mumbai,Google_Ads,Dining,3,1709,0,5,1,0,0,32,19.0,1,25,19,32471
6023,2024-04-01,Mumbai,Meta_Ads,Wardrobe,6,1166,1,7,0,0,0,30,,0,25,25,29150
6024,2024-11-01,Bengaluru,Meta_Ads,Sofa,6,1310,0,6,1,1,1,33,10.0,1,18,10,13100
6025,2024-06-01,Delhi,Meta_Ads,Bed,6,1460,3,5,0,0,2,27,,0,23,23,33580
6026,2024-10-01,Delhi,Meta_Ads,Sofa,12,1342,2,1,0,0,0,25,1.0,1,19,1,1342
6027,2024-06-01,Chennai,Meta_Ads,Bed,6,1316,1,6,0,0,0,26,8.0,1,23,8,10528
6028,2024-09-01,Mumbai,Meta_Ads,Wardrobe,3,907,0,7,0,0,1,25,10.0,1,20,10,9070
6029,2024-07-01,Mumbai,Meta_Ads,Bed,6,1460,2,9,0,0,0,35,17.0,1,22,17,24820
6030,2024-04-01,Delhi,Meta_Ads,Bed,3,1121,6,5,0,0,2,33,,0,25,25,28025
6031,2024-11-01,Bengaluru,Meta_Ads,Bed,3,1423,5,3,2,0,1,32,1.0,1,18,1,1423
6032,2024-09-01,Delhi,Meta_Ads,Bed,6,1287,4,6,0,0,1,37,16.0,1,20,16,20592
6033,2024-10-01,Hyderabad,Organic,Sofa,3,1413,2,1,0,0,1,25,1.0,1,19,1,1413
6034,2024-12-01,Bengaluru,Meta_Ads,Full_Home,3,4743,2,8,0,1,0,22,17.0,1,17,17,80631
6035,2024-03-01,Mumbai,Meta_Ads,Dining,3,1523,2,5,0,1,2,28,5.0,1,26,5,7615
6036,2024-02-01,Pune,Google_Ads,Dining,3,1478,1,1,0,0,1,31,1.0,1,27,1,1478
6037,2024-07-01,Delhi,Google_Ads,Sofa,12,1501,6,6,1,0,1,25,11.0,1,22,11,16511
6038,2024-04-01,Delhi,Referral,Full_Home,6,3822,4,1,0,0,1,23,1.0,1,25,1,3822
6039,2024-06-01,Hyderabad,Referral,Dining,12,1766,1,7,1,0,2,24,7.0,1,23,7,12362
6040,2024-03-01,Delhi,Google_Ads,Bed,12,1118,4,4,2,0,1,34,4.0,1,26,4,4472
6041,2024-05-01,Bengaluru,Meta_Ads,Study,12,982,2,6,0,0,0,32,,0,24,24,23568
6042,2024-05-01,Pune,Meta_Ads,Bed,3,1296,0,9,0,0,1,37,,0,24,24,31104
6043,2024-05-01,Chennai,Organic,Full_Home,6,4496,2,7,0,0,0,37,,0,24,24,107904
6044,2024-09-01,Bengaluru,Google_Ads,Sofa,6,1449,1,9,0,0,0,31,,0,20,20,28980
6045,2024-08-01,Bengaluru,Direct,Full_Home,6,3425,0,9,0,1,0,21,1.0,1,21,1,3425
6046,2024-06-01,Hyderabad,Google_Ads,Full_Home,3,4467,0,7,0,0,1,30,22.0,1,23,22,98274
6047,2024-02-01,Delhi,Direct,Wardrobe,3,895,5,3,3,1,3,29,9.0,1,27,9,8055
6048,2024-07-01,Mumbai,Google_Ads,Full_Home,6,4068,0,8,0,0,1,31,2.0,1,22,2,8136
6049,2024-03-01,Delhi,Google_Ads,Sofa,6,1711,4,6,0,1,2,25,,0,26,26,44486
6050,2024-04-01,Hyderabad,Google_Ads,Dining,6,1877,5,6,0,0,1,22,,0,25,25,46925
6051,2024-05-01,Delhi,Google_Ads,Bed,6,1216,0,5,1,0,1,30,2.0,1,24,2,2432
6052,2024-02-01,Bengaluru,Direct,Bed,6,1485,4,7,0,0,1,21,13.0,1,27,13,19305
6053,2024-05-01,Bengaluru,Meta_Ads,Wardrobe,6,1121,0,8,1,0,0,34,15.0,1,24,15,16815
6054,2024-04-01,Mumbai,Google_Ads,Dining,12,1876,2,4,1,1,1,21,2.0,1,25,2,3752
6055,2024-11-01,Chennai,Direct,Dining,12,1815,5,3,4,0,4,21,2.0,1,18,2,3630
6056,2024-11-01,Delhi,Google_Ads,Bed,6,1145,4,3,1,0,2,31,1.0,1,18,1,1145
6057,2024-01-01,Mumbai,Google_Ads,Bed,6,1534,1,8,0,0,0,27,8.0,1,28,8,12272
6058,2024-08-01,Chennai,Google_Ads,Bed,6,1115,1,6,0,1,1,21,,0,21,21,23415
6059,2024-08-01,Mumbai,Meta_Ads,Dining,3,1551,0,7,0,0,1,25,17.0,1,21,17,26367
6060,2024-05-01,Delhi,Direct,Sofa,6,1478,2,7,0,0,0,33,,0,24,24,35472
6061,2024-06-01,Bengaluru,Google_Ads,Wardrobe,12,1019,3,5,0,0,5,30,13.0,1,23,13,13247
6062,2024-10-01,Hyderabad,Organic,Full_Home,6,3728,3,8,0,1,1,27,13.0,1,19,13,48464
6063,2024-05-01,Hyderabad,Google_Ads,Full_Home,6,3572,3,3,0,1,2,29,1.0,1,24,1,3572
6064,2024-01-01,Hyderabad,Google_Ads,Wardrobe,3,1142,2,6,0,0,1,28,11.0,1,28,11,12562
6065,2024-05-01,Mumbai,Organic,Bed,6,1396,2,7,0,1,0,23,3.0,1,24,3,4188
6066,2024-04-01,Mumbai,Organic,Dining,3,1625,0,7,0,1,0,21,14.0,1,25,14,22750
6067,2024-05-01,Bengaluru,Meta_Ads,Wardrobe,6,1120,4,6,0,0,2,28,,0,24,24,26880
6068,2024-03-01,Chennai,Google_Ads,Sofa,6,1754,2,6,1,1,1,33,2.0,1,26,2,3508
6069,2024-02-01,Bengaluru,Google_Ads,Full_Home,3,3713,0,6,1,0,1,27,1.0,1,27,1,3713
6070,2024-12-01,Delhi,Organic,Bed,6,1251,5,5,0,0,1,31,9.0,1,17,9,11259
6071,2024-02-01,Hyderabad,Meta_Ads,Bed,3,1529,4,5,0,1,2,35,14.0,1,27,14,21406
6072,2024-09-01,Bengaluru,Meta_Ads,Wardrobe,3,1039,1,6,1,0,0,22,11.0,1,20,11,11429
